,T,N,SortTime,CombineTime,
8/21/2013 1:01,32,1000000,210,408,408
8/21/2013 1:01,32,2000000,195,9,9
8/21/2013 1:01,32,2000000,233,656,656
8/21/2013 1:01,32,2000000,255,754,754
8/21/2013 1:01,32,2000000,165,1319,1319
8/21/2013 1:01,32,2000000,225,699,699
8/21/2013 1:01,32,2000000,208,647,647
8/21/2013 1:01,32,2000000,200,771,771
8/21/2013 1:01,32,2000000,116,707,707
8/21/2013 1:01,32,2000000,221,753,753
8/21/2013 1:01,32,2000000,244,688,688
8/21/2013 1:01,32,3000000,449,951,951
8/21/2013 1:01,32,3000000,526,1148,1148
8/21/2013 1:01,32,3000000,545,967,967
8/21/2013 1:01,32,3000000,252,873,873
8/21/2013 1:01,32,3000000,260,1012,1012
8/21/2013 1:01,32,3000000,474,1125,1125
8/21/2013 1:01,32,3000000,350,883,883
8/21/2013 1:01,32,3000000,263,861,861
8/21/2013 1:01,32,3000000,217,842,842
8/21/2013 1:01,32,3000000,524,883,883
8/21/2013 1:01,32,4000000,445,926,926
8/21/2013 1:02,32,4000000,328,1068,1068
8/21/2013 1:02,32,4000000,434,1195,1195
8/21/2013 1:02,32,4000000,269,992,992
8/21/2013 1:02,32,4000000,318,1098,1098
8/21/2013 1:02,32,4000000,400,1051,1051
8/21/2013 1:02,32,4000000,317,942,942
8/21/2013 1:02,32,4000000,427,1073,1073
8/21/2013 1:02,32,4000000,215,1289,1289
8/21/2013 1:02,32,4000000,237,1062,1062
8/21/2013 1:02,32,5000000,753,1705,1705
8/21/2013 1:02,32,5000000,544,1175,1175
8/21/2013 1:02,32,5000000,304,1262,1262
8/21/2013 1:02,32,5000000,274,1221,1221
8/21/2013 1:02,32,5000000,393,1312,1312
8/21/2013 1:02,32,5000000,395,1119,1119
8/21/2013 1:02,32,5000000,763,1331,1331
8/21/2013 1:02,32,5000000,230,1337,1337
8/21/2013 1:03,32,5000000,640,1427,1427
8/21/2013 1:03,32,5000000,374,1271,1271
8/21/2013 1:03,32,6000000,512,1368,1368
8/21/2013 1:03,32,6000000,391,2058,2058
8/21/2013 1:03,32,6000000,439,1371,1371
8/21/2013 1:03,32,6000000,402,3532,3532
8/21/2013 1:03,32,6000000,369,1516,1516
8/21/2013 1:03,32,6000000,396,1599,1599
8/21/2013 1:03,32,6000000,264,1778,1778
8/21/2013 1:03,32,6000000,739,1543,1543
8/21/2013 1:03,32,6000000,392,1640,1640
8/21/2013 1:03,32,6000000,365,1592,1592
8/21/2013 1:03,32,7000000,354,1648,1648
8/21/2013 1:04,32,7000000,495,1875,1875
8/21/2013 1:04,32,7000000,424,1706,1706
8/21/2013 1:04,32,7000000,486,1794,1794
8/21/2013 1:04,32,7000000,382,1506,1506
8/21/2013 1:04,32,7000000,1045,2329,2329
8/21/2013 1:04,32,7000000,1026,2247,2247
8/21/2013 1:04,32,7000000,496,1656,1656
8/21/2013 1:04,32,7000000,943,1808,1808
8/21/2013 1:04,32,7000000,356,1678,1678
8/21/2013 1:04,32,8000000,542,1987,1987
8/21/2013 1:04,32,8000000,538,2275,2275
8/21/2013 1:05,32,8000000,1085,2681,2681
8/21/2013 1:05,32,8000000,332,1791,1791
8/21/2013 1:05,32,8000000,876,2850,2850
8/21/2013 1:05,32,8000000,417,1764,1764
8/21/2013 1:05,32,8000000,402,1887,1887
8/21/2013 1:05,32,8000000,626,1866,1866
8/21/2013 1:05,32,8000000,529,1737,1737
8/21/2013 1:05,32,8000000,377,1909,1909
8/21/2013 1:05,32,9000000,703,1913,1913
8/21/2013 1:05,32,9000000,576,2036,2036
8/21/2013 1:06,32,9000000,324,2151,2151
8/21/2013 1:06,32,9000000,424,2072,2072
8/21/2013 1:06,32,9000000,547,2053,2053
8/21/2013 1:06,32,9000000,592,2753,2753
8/21/2013 1:06,32,9000000,542,2181,2181
8/21/2013 1:06,32,9000000,643,2375,2375
8/21/2013 1:06,32,9000000,1177,2032,2032
8/21/2013 1:06,32,9000000,710,2255,2255
8/21/2013 1:06,64,1000000,110,443,443
8/21/2013 1:06,64,1000000,175,429,429
8/21/2013 1:06,64,1000000,303,520,520
8/21/2013 1:06,64,1000000,281,482,482
8/21/2013 1:06,64,1000000,182,453,453
8/21/2013 1:06,64,1000000,122,470,470
8/21/2013 1:06,64,1000000,241,495,495
8/21/2013 1:06,64,1000000,156,494,494
8/21/2013 1:06,64,1000000,142,475,475
8/21/2013 1:07,64,1000000,109,401,401
8/21/2013 1:07,64,2000000,171,742,742
8/21/2013 1:07,64,2000000,242,707,707
8/21/2013 1:07,64,2000000,139,953,953
8/21/2013 1:07,64,2000000,191,754,754
8/21/2013 1:07,64,2000000,255,670,670
8/21/2013 1:07,64,2000000,316,773,773
8/21/2013 1:07,64,2000000,256,745,745
8/21/2013 1:07,64,2000000,149,765,765
8/21/2013 1:07,64,2000000,268,739,739
8/21/2013 1:07,64,2000000,340,653,653
8/21/2013 1:07,64,3000000,424,882,882
8/21/2013 1:07,64,3000000,436,901,901
8/21/2013 1:07,64,3000000,375,932,932
8/21/2013 1:07,64,3000000,280,901,901
8/21/2013 1:07,64,3000000,233,1016,1016
8/21/2013 1:07,64,3000000,220,13,13
8/21/2013 1:07,64,3000000,238,994,994
8/21/2013 1:07,64,3000000,312,966,966
8/21/2013 1:07,64,3000000,197,1265,1265
8/21/2013 1:07,64,3000000,418,959,959
8/21/2013 1:07,64,4000000,773,1180,1180
8/21/2013 1:07,64,4000000,323,1070,1070
8/21/2013 1:08,64,4000000,442,957,957
8/21/2013 1:08,64,4000000,401,1391,1391
8/21/2013 1:08,64,4000000,423,1036,1036
8/21/2013 1:08,64,4000000,294,1292,1292
8/21/2013 1:08,64,4000000,458,982,982
8/21/2013 1:08,64,4000000,619,1350,1350
8/21/2013 1:08,64,4000000,783,1564,1564
8/21/2013 1:08,64,4000000,485,1486,1486
8/21/2013 1:08,64,5000000,362,1339,1339
8/21/2013 1:08,64,5000000,809,1875,1875
8/21/2013 1:08,64,5000000,725,3171,3171
8/21/2013 1:08,64,5000000,434,1248,1248
8/21/2013 1:08,64,5000000,794,1157,1157
8/21/2013 1:08,64,5000000,387,1210,1210
8/21/2013 1:08,64,5000000,1025,10,10
8/21/2013 1:09,64,5000000,562,1207,1207
8/21/2013 1:09,64,5000000,920,1532,1532
8/21/2013 1:09,64,5000000,624,1406,1406
8/21/2013 1:09,64,6000000,553,1406,1406
8/21/2013 1:09,64,6000000,606,1420,1420
8/21/2013 1:09,64,6000000,478,1439,1439
8/21/2013 1:09,64,6000000,1148,1448,1448
8/21/2013 1:09,64,6000000,367,1885,1885
8/21/2013 1:09,64,6000000,378,1350,1350
8/21/2013 1:09,64,6000000,1111,1512,1512
8/21/2013 1:09,64,6000000,383,1540,1540
8/21/2013 1:09,64,6000000,335,1925,1925
8/21/2013 1:10,64,6000000,1017,1479,1479
8/21/2013 1:10,64,7000000,1259,2274,2274
8/21/2013 1:10,64,7000000,797,3588,3588
8/21/2013 1:10,64,7000000,664,1524,1524
8/21/2013 1:10,64,7000000,888,1709,1709
8/21/2013 1:10,64,7000000,829,1981,1981
8/21/2013 1:10,64,7000000,874,1558,1558
8/21/2013 1:10,64,7000000,780,2106,2106
8/21/2013 1:10,64,7000000,771,1793,1793
8/21/2013 1:10,64,7000000,511,1630,1630
8/21/2013 1:10,64,7000000,454,2012,2012
8/21/2013 1:11,64,8000000,335,1956,1956
8/21/2013 1:11,64,8000000,526,2012,2012
8/21/2013 1:11,64,8000000,1054,2219,2219
8/21/2013 1:11,64,8000000,457,2210,2210
8/21/2013 1:11,64,8000000,1100,2172,2172
8/21/2013 1:11,64,8000000,699,2328,2328
8/21/2013 1:11,64,8000000,874,2023,2023
8/21/2013 1:11,64,8000000,471,1892,1892
8/21/2013 1:11,64,8000000,941,1881,1881
8/21/2013 1:12,64,8000000,650,2010,2010
8/21/2013 1:12,64,9000000,557,2135,2135
8/21/2013 1:12,64,9000000,644,2327,2327
8/21/2013 1:12,64,9000000,566,3012,3012
8/21/2013 1:12,64,9000000,678,2157,2157
8/21/2013 1:12,64,9000000,620,2197,2197
8/21/2013 1:12,64,9000000,781,2433,2433
8/21/2013 1:12,64,9000000,401,2189,2189
8/21/2013 1:12,64,9000000,1014,2196,2196
8/21/2013 1:13,64,9000000,850,2472,2472
8/21/2013 1:13,64,9000000,443,2503,2503
8/21/2013 1:13,128,1000000,357,593,593
8/21/2013 1:13,128,1000000,768,676,676
8/21/2013 1:13,128,1000000,1480,613,613
8/21/2013 1:13,128,1000000,311,2163,2163
8/21/2013 1:13,128,1000000,157,793,793
8/21/2013 1:13,128,1000000,607,594,594
8/21/2013 1:13,128,1000000,416,723,723
8/21/2013 1:13,128,1000000,521,800,800
8/21/2013 1:13,128,1000000,127,558,558
8/21/2013 1:13,128,1000000,793,562,562
8/21/2013 1:13,128,2000000,430,942,942
8/21/2013 1:13,128,2000000,331,916,916
8/21/2013 1:13,128,2000000,327,917,917
8/21/2013 1:13,128,2000000,552,983,983
8/21/2013 1:13,128,2000000,304,1091,1091
8/21/2013 1:13,128,2000000,293,964,964
8/21/2013 1:13,128,2000000,1363,1234,1234
8/21/2013 1:14,128,2000000,333,845,845
8/21/2013 1:14,128,2000000,507,1166,1166
8/21/2013 1:14,128,2000000,295,822,822
8/21/2013 1:14,128,3000000,659,1117,1117
8/21/2013 1:14,128,3000000,611,2161,2161
8/21/2013 1:14,128,3000000,308,1407,1407
8/21/2013 1:14,128,3000000,416,1582,1582
8/21/2013 1:14,128,3000000,340,1167,1167
8/21/2013 1:14,128,3000000,651,1234,1234
8/21/2013 1:14,128,3000000,412,1159,1159
8/21/2013 1:14,128,3000000,1348,2418,2418
8/21/2013 1:14,128,3000000,763,1321,1321
8/21/2013 1:14,128,3000000,318,1164,1164
8/21/2013 1:14,128,4000000,368,1267,1267
8/21/2013 1:14,128,4000000,388,1616,1616
8/21/2013 1:15,128,4000000,737,1724,1724
8/21/2013 1:15,128,4000000,646,1489,1489
8/21/2013 1:15,128,4000000,861,1553,1553
8/21/2013 1:15,128,4000000,394,1735,1735
8/21/2013 1:15,128,4000000,161,2343,2343
8/21/2013 1:15,128,4000000,380,1402,1402
8/21/2013 1:15,128,4000000,602,1715,1715
8/21/2013 1:15,128,4000000,632,1476,1476
8/21/2013 1:15,128,5000000,559,1656,1656
8/21/2013 1:15,128,5000000,878,2382,2382
8/21/2013 1:15,128,5000000,462,1571,1571
8/21/2013 1:15,128,5000000,248,2147,2147
8/21/2013 1:16,128,5000000,755,1513,1513
8/21/2013 1:16,128,5000000,355,1949,1949
8/21/2013 1:16,128,5000000,672,1807,1807
8/21/2013 1:16,128,5000000,335,2166,2166
8/21/2013 1:16,128,5000000,537,2119,2119
8/21/2013 1:16,128,5000000,386,1901,1901
8/21/2013 1:16,128,6000000,1116,2104,2104
8/21/2013 1:16,128,6000000,237,2144,2144
8/21/2013 1:16,128,6000000,406,2142,2142
8/21/2013 1:16,128,6000000,346,4069,4069
8/21/2013 1:16,128,6000000,1234,1899,1899
8/21/2013 1:17,128,6000000,241,2766,2766
8/21/2013 1:17,128,6000000,252,2717,2717
8/21/2013 1:17,128,6000000,540,1882,1882
8/21/2013 1:17,128,6000000,500,2864,2864
8/21/2013 1:17,128,6000000,4941,2011,2011
8/21/2013 1:17,128,7000000,1184,2053,2053
8/21/2013 1:17,128,7000000,361,3092,3092
8/21/2013 1:17,128,7000000,626,2177,2177
8/21/2013 1:18,128,7000000,1147,1986,1986
8/21/2013 1:18,128,7000000,519,2195,2195
8/21/2013 1:18,128,7000000,769,2214,2214
8/21/2013 1:18,128,7000000,742,2366,2366
8/21/2013 1:18,128,7000000,468,2416,2416
8/21/2013 1:18,128,7000000,290,2739,2739
8/21/2013 1:18,128,7000000,488,2965,2965
8/21/2013 1:18,128,8000000,606,3145,3145
8/21/2013 1:18,128,8000000,391,3593,3593
8/21/2013 1:19,128,8000000,603,2554,2554
8/21/2013 1:19,128,8000000,476,3388,3388
8/21/2013 1:19,128,8000000,853,3026,3026
8/21/2013 1:19,128,8000000,415,2593,2593
8/21/2013 1:19,128,8000000,1642,2315,2315
8/21/2013 1:19,128,8000000,522,2116,2116
8/21/2013 1:19,128,8000000,588,2235,2235
8/21/2013 1:19,128,8000000,406,2221,2221
8/21/2013 1:20,128,9000000,581,3716,3716
8/21/2013 1:20,128,9000000,882,2584,2584
8/21/2013 1:20,128,9000000,1090,3184,3184
8/21/2013 1:20,128,9000000,688,2534,2534
8/21/2013 1:20,128,9000000,885,2872,2872
8/21/2013 1:20,128,9000000,470,3219,3219
8/21/2013 1:20,128,9000000,810,2831,2831
8/21/2013 1:21,128,9000000,487,6399,6399
8/21/2013 1:21,128,9000000,681,3301,3301
8/21/2013 1:21,128,9000000,457,4891,4891
8/21/2013 1:21,256,1000000,278,675,675
8/21/2013 1:21,256,1000000,337,723,723
8/21/2013 1:21,256,1000000,157,789,789
8/21/2013 1:21,256,1000000,392,554,554
8/21/2013 1:21,256,1000000,171,775,775
8/21/2013 1:21,256,1000000,199,1684,1684
8/21/2013 1:21,256,1000000,301,689,689
8/21/2013 1:21,256,1000000,210,762,762
8/21/2013 1:21,256,1000000,407,916,916
8/21/2013 1:21,256,1000000,304,761,761
8/21/2013 1:21,256,2000000,322,751,751
8/21/2013 1:21,256,2000000,412,889,889
8/21/2013 1:22,256,2000000,371,827,827
8/21/2013 1:22,256,2000000,382,1032,1032
8/21/2013 1:22,256,2000000,402,955,955
8/21/2013 1:22,256,2000000,310,1003,1003
8/21/2013 1:22,256,2000000,322,923,923
8/21/2013 1:22,256,2000000,509,878,878
8/21/2013 1:22,256,2000000,350,1147,1147
8/21/2013 1:22,256,2000000,328,1586,1586
8/21/2013 1:22,256,3000000,552,1195,1195
8/21/2013 1:22,256,3000000,532,1208,1208
8/21/2013 1:22,256,3000000,403,1162,1162
8/21/2013 1:22,256,3000000,989,10,10
8/21/2013 1:22,256,3000000,321,2220,2220
8/21/2013 1:22,256,3000000,570,1268,1268
8/21/2013 1:22,256,3000000,525,1103,1103
8/21/2013 1:22,256,3000000,437,1341,1341
8/21/2013 1:23,256,3000000,463,20,20
8/21/2013 1:23,256,3000000,366,2095,2095
8/21/2013 1:23,256,4000000,538,1987,1987
8/21/2013 1:23,256,4000000,516,1374,1374
8/21/2013 1:23,256,4000000,616,1392,1392
8/21/2013 1:23,256,4000000,420,1330,1330
8/21/2013 1:23,256,4000000,933,1638,1638
8/21/2013 1:23,256,4000000,638,1619,1619
8/21/2013 1:23,256,4000000,542,1488,1488
8/21/2013 1:23,256,4000000,359,2185,2185
8/21/2013 1:23,256,4000000,510,1494,1494
8/21/2013 1:23,256,4000000,407,1867,1867
8/21/2013 1:24,256,5000000,400,1919,1919
8/21/2013 1:24,256,5000000,631,1524,1524
8/21/2013 1:24,256,5000000,184,3012,3012
8/21/2013 1:24,256,5000000,955,2246,2246
8/21/2013 1:24,256,5000000,504,2318,2318
8/21/2013 1:24,256,5000000,523,1594,1594
8/21/2013 1:24,256,5000000,330,10,10
8/21/2013 1:24,256,5000000,591,3824,3824
8/21/2013 1:24,256,5000000,500,1637,1637
8/21/2013 1:25,256,5000000,1526,2672,2672
8/21/2013 1:25,256,6000000,847,2258,2258
8/21/2013 1:25,256,6000000,629,2843,2843
8/21/2013 1:25,256,6000000,1515,2945,2945
8/21/2013 1:25,256,6000000,494,2068,2068
8/21/2013 1:25,256,6000000,986,5763,5763
8/21/2013 1:25,256,6000000,425,1675,1675
8/21/2013 1:25,256,6000000,434,1990,1990
8/21/2013 1:26,256,6000000,859,2517,2517
8/21/2013 1:26,256,6000000,514,2177,2177
8/21/2013 1:26,256,6000000,888,2109,2109
8/21/2013 1:26,256,7000000,533,2742,2742
8/21/2013 1:26,256,7000000,749,1912,1912
8/21/2013 1:26,256,7000000,523,1914,1914
8/21/2013 1:26,256,7000000,595,2172,2172
8/21/2013 1:27,256,7000000,475,2537,2537
8/21/2013 1:27,256,7000000,534,10,10
8/21/2013 1:27,256,7000000,597,2697,2697
8/21/2013 1:27,256,7000000,966,2098,2098
8/21/2013 1:27,256,7000000,512,3225,3225
8/21/2013 1:27,256,7000000,812,2704,2704
8/21/2013 1:27,256,8000000,1138,6926,6926
8/21/2013 1:28,256,8000000,572,2502,2502
8/21/2013 1:28,256,8000000,993,2290,2290
8/21/2013 1:28,256,8000000,1056,2899,2899
8/21/2013 1:28,256,8000000,448,2910,2910
8/21/2013 1:28,256,8000000,656,3673,3673
8/21/2013 1:28,256,8000000,872,3971,3971
8/21/2013 1:29,256,8000000,781,2153,2153
8/21/2013 1:29,256,8000000,916,2331,2331
8/21/2013 1:29,256,8000000,906,2292,2292
8/21/2013 1:29,256,9000000,593,3572,3572
8/21/2013 1:29,256,9000000,502,3542,3542
8/21/2013 1:29,256,9000000,566,4944,4944
8/21/2013 1:30,256,9000000,548,4043,4043
8/21/2013 1:30,256,9000000,849,2594,2594
8/21/2013 1:30,256,9000000,442,3235,3235
8/21/2013 1:30,256,9000000,915,2211,2211
8/21/2013 1:30,256,9000000,810,4628,4628
8/21/2013 1:31,256,9000000,888,8483,8483
8/21/2013 1:31,256,9000000,1709,2869,2869
8/21/2013 1:31,2,10000000,1392,1198,1198
8/21/2013 1:31,2,10000000,1396,1047,1047
8/21/2013 1:31,2,10000000,1281,1062,1062
8/21/2013 1:31,2,10000000,1233,1185,1185
8/21/2013 1:31,2,10000000,1232,1051,1051
8/21/2013 1:31,2,10000000,1217,1188,1188
8/21/2013 1:31,2,10000000,1414,1199,1199
8/21/2013 1:31,2,10000000,1415,1136,1136
8/21/2013 1:31,2,10000000,1211,1078,1078
8/21/2013 1:31,2,10000000,1227,1156,1156
8/21/2013 1:31,2,20000000,2513,2031,2031
8/21/2013 1:32,2,20000000,2525,2040,2040
8/21/2013 1:32,2,20000000,2456,2048,2048
8/21/2013 1:32,2,20000000,2500,2016,2016
8/21/2013 1:32,2,20000000,2552,2056,2056
8/21/2013 1:32,2,20000000,2834,2084,2084
8/21/2013 1:32,2,20000000,2831,2023,2023
8/21/2013 1:32,2,20000000,2878,2028,2028
8/21/2013 1:32,2,20000000,2859,2018,2018
8/21/2013 1:33,2,20000000,2857,2047,2047
8/21/2013 1:33,2,30000000,4005,2824,2824
8/21/2013 1:33,2,30000000,3977,2860,2860
8/21/2013 1:33,2,30000000,4470,2850,2850
8/21/2013 1:33,2,30000000,4469,2796,2796
8/21/2013 1:33,2,30000000,3955,2853,2853
8/21/2013 1:34,2,30000000,3998,2828,2828
8/21/2013 1:34,2,30000000,3809,2856,2856
8/21/2013 1:34,2,30000000,4264,2873,2873
8/21/2013 1:34,2,30000000,4358,3193,3193
8/21/2013 1:34,2,30000000,4371,2838,2838
8/21/2013 1:34,2,40000000,5340,3756,3756
8/21/2013 1:35,2,40000000,5785,3936,3936
8/21/2013 1:35,2,40000000,5808,3734,3734
8/21/2013 1:35,2,40000000,5400,3761,3761
8/21/2013 1:35,2,40000000,6248,4368,4368
8/21/2013 1:36,2,40000000,5667,3900,3900
8/21/2013 1:36,2,40000000,5358,3904,3904
8/21/2013 1:36,2,40000000,5288,3730,3730
8/21/2013 1:36,2,40000000,5208,3775,3775
8/21/2013 1:37,2,40000000,5185,4231,4231
8/21/2013 1:37,2,50000000,6516,4841,4841
8/21/2013 1:37,2,50000000,7262,4809,4809
8/21/2013 1:37,2,50000000,6745,4803,4803
8/21/2013 1:38,2,50000000,6543,4674,4674
8/21/2013 1:38,2,50000000,7270,4745,4745
8/21/2013 1:38,2,50000000,7279,4731,4731
8/21/2013 1:39,2,50000000,7183,4779,4779
8/21/2013 1:39,2,50000000,7213,4815,4815
8/21/2013 1:39,2,50000000,7186,4754,4754
8/21/2013 1:39,2,50000000,7389,4777,4777
8/21/2013 1:40,2,60000000,9067,6089,6089
8/21/2013 1:40,2,60000000,7805,6123,6123
8/21/2013 1:40,2,60000000,8663,6146,6146
8/21/2013 1:41,2,60000000,7931,6083,6083
8/21/2013 1:41,2,60000000,7918,6051,6051
8/21/2013 1:42,2,60000000,8970,6107,6107
8/21/2013 1:42,2,60000000,7981,6134,6134
8/21/2013 1:42,2,60000000,7961,6038,6038
8/21/2013 1:43,2,60000000,8835,6043,6043
8/21/2013 1:43,2,60000000,9121,6018,6018
8/21/2013 1:43,2,70000000,10285,6434,6434
8/21/2013 1:44,2,70000000,9237,6459,6459
8/21/2013 1:44,2,70000000,10426,7357,7357
8/21/2013 1:44,2,70000000,10433,6444,6444
8/21/2013 1:45,2,70000000,10317,6541,6541
8/21/2013 1:45,2,70000000,9454,6462,6462
8/21/2013 1:46,2,70000000,9232,6432,6432
8/21/2013 1:46,2,70000000,9091,6448,6448
8/21/2013 1:46,2,70000000,10595,7111,7111
8/21/2013 1:47,2,70000000,9429,7327,7327
8/21/2013 1:47,2,80000000,12428,8734,8734
8/21/2013 1:48,2,80000000,10974,7840,7840
8/21/2013 1:48,2,80000000,11948,7896,7896
8/21/2013 1:49,2,80000000,10704,7915,7915
8/21/2013 1:49,2,80000000,10653,7808,7808
8/21/2013 1:49,2,80000000,10835,8089,8089
8/21/2013 1:50,2,80000000,10820,8132,8132
8/21/2013 1:50,2,80000000,11891,8833,8833
8/21/2013 1:51,2,80000000,11986,7820,7820
8/21/2013 1:51,2,80000000,10745,8897,8897
8/21/2013 1:52,2,90000000,12517,7994,7994
8/21/2013 1:52,2,90000000,12418,8123,8123
8/21/2013 1:53,2,90000000,12230,8053,8053
8/21/2013 1:53,2,90000000,12316,8198,8198
8/21/2013 1:54,2,90000000,13940,7952,7952
8/21/2013 1:54,2,90000000,12132,7932,7932
8/21/2013 1:55,2,90000000,12486,8128,8128
8/21/2013 1:55,2,90000000,12345,8140,8140
8/21/2013 1:56,2,90000000,13653,7997,7997
8/21/2013 1:56,2,90000000,12243,8090,8090
8/21/2013 1:56,4,10000000,719,1455,1455
8/21/2013 1:56,4,10000000,706,1479,1479
8/21/2013 1:56,4,10000000,728,1479,1479
8/21/2013 1:56,4,10000000,819,1469,1469
8/21/2013 1:56,4,10000000,777,1515,1515
8/21/2013 1:56,4,10000000,769,1506,1506
8/21/2013 1:57,4,10000000,782,1472,1472
8/21/2013 1:57,4,10000000,782,1660,1660
8/21/2013 1:57,4,10000000,768,1474,1474
8/21/2013 1:57,4,10000000,721,1536,1536
8/21/2013 1:57,4,20000000,1451,3016,3016
8/21/2013 1:57,4,20000000,1546,2592,2592
8/21/2013 1:57,4,20000000,1486,2797,2797
8/21/2013 1:57,4,20000000,1619,2620,2620
8/21/2013 1:58,4,20000000,1585,2588,2588
8/21/2013 1:58,4,20000000,1648,2690,2690
8/21/2013 1:58,4,20000000,1621,2630,2630
8/21/2013 1:58,4,20000000,1470,2673,2673
8/21/2013 1:58,4,20000000,1629,2606,2606
8/21/2013 1:58,4,20000000,1432,2858,2858
8/21/2013 1:58,4,30000000,2119,3917,3917
8/21/2013 1:59,4,30000000,2084,3913,3913
8/21/2013 1:59,4,30000000,2125,4045,4045
8/21/2013 1:59,4,30000000,1939,3911,3911
8/21/2013 1:59,4,30000000,1999,3932,3932
8/21/2013 1:59,4,30000000,1927,3982,3982
8/21/2013 1:59,4,30000000,2056,4401,4401
8/21/2013 2:00,4,30000000,2185,3921,3921
8/21/2013 2:00,4,30000000,2148,3978,3978
8/21/2013 2:00,4,30000000,2005,3959,3959
8/21/2013 2:00,4,40000000,3131,5488,5488
8/21/2013 2:01,4,40000000,3136,5315,5315
8/21/2013 2:01,4,40000000,3047,5297,5297
8/21/2013 2:01,4,40000000,3060,6014,6014
8/21/2013 2:01,4,40000000,2994,5577,5577
8/21/2013 2:01,4,40000000,3061,5361,5361
8/21/2013 2:02,4,40000000,3089,5463,5463
8/21/2013 2:02,4,40000000,2721,5476,5476
8/21/2013 2:02,4,40000000,3185,5392,5392
8/21/2013 2:03,4,40000000,3156,5320,5320
8/21/2013 2:03,4,50000000,3795,7627,7627
8/21/2013 2:03,4,50000000,3713,6624,6624
8/21/2013 2:03,4,50000000,3503,6799,6799
8/21/2013 2:04,4,50000000,3564,6622,6622
8/21/2013 2:04,4,50000000,3470,6681,6681
8/21/2013 2:04,4,50000000,3822,6674,6674
8/21/2013 2:05,4,50000000,3783,6596,6596
8/21/2013 2:05,4,50000000,3539,6776,6776
8/21/2013 2:05,4,50000000,3420,6616,6616
8/21/2013 2:06,4,50000000,3410,6844,6844
8/21/2013 2:06,4,60000000,4389,7861,7861
8/21/2013 2:06,4,60000000,4681,9198,9198
8/21/2013 2:07,4,60000000,4659,7934,7934
8/21/2013 2:07,4,60000000,4844,8148,8148
8/21/2013 2:07,4,60000000,4659,7371,7371
8/21/2013 2:08,4,60000000,4366,9135,9135
8/21/2013 2:08,4,60000000,4845,7832,7832
8/21/2013 2:08,4,60000000,4705,8866,8866
8/21/2013 2:09,4,60000000,4751,7912,7912
8/21/2013 2:09,4,60000000,4189,8173,8173
8/21/2013 2:10,4,70000000,4867,10526,10526
8/21/2013 2:10,4,70000000,4899,9134,9134
8/21/2013 2:11,4,70000000,4823,9127,9127
8/21/2013 2:11,4,70000000,5395,9550,9550
8/21/2013 2:12,4,70000000,4997,9347,9347
